Date,FII Gross Purchase (Rs. Cr),FII Gross Sales (Rs. Cr),DII Gross Purchase (Rs. Cr),DII Gross Sales (Rs. Cr),FII Net (Rs. Cr),DII Net (Rs. Cr)
02-Jan-2024,4409.79,8339.03,3544.63,2232.58,-3929.24,1312.05
03-Jan-2024,3032.15,7270.33,6001.03,4090.75,-4238.18,1910.28
04-Jan-2024,8259.11,4809.36,5144.41,3661.01,3449.75,1483.4
05-Jan-2024,3307.77,7654.29,6456.06,3543.77,-4346.52,2912.29
08-Jan-2024,4547.71,2394.23,3079.11,3964.26,2153.48,-885.15
09-Jan-2024,3097.8,3971.63,3781.84,3183.2,-873.83,598.64
10-Jan-2024,5529.07,4269.57,4624.97,2197.58,1259.5,2427.39
11-Jan-2024,3370.12,2950.38,3628.0,3602.52,419.74,25.48
12-Jan-2024,4312.08,5380.0,2498.31,2254.9,-1067.92,243.41
15-Jan-2024,3899.15,5443.02,5726.08,3465.81,-1543.87,2260.27
16-Jan-2024,3287.98,2988.65,2192.28,2849.0,299.33,-656.72
17-Jan-2024,6567.02,5682.52,1676.69,3530.82,884.5,-1854.13
18-Jan-2024,3153.05,4457.0,4949.59,6369.05,-1303.95,-1419.46
19-Jan-2024,8346.23,5658.22,3255.38,2334.95,2688.01,920.43
22-Jan-2024,2525.4,9450.52,3187.62,5697.53,-6925.12,-2509.91
23-Jan-2024,4573.81,10679.55,3357.84,2282.0,-6105.74,1075.84
24-Jan-2024,7756.55,2974.56,4546.98,2774.22,4781.99,1772.76
25-Jan-2024,12154.37,7990.0,1746.52,2428.87,4164.37,-682.35
26-Jan-2024,3243.53,3552.96,3374.71,5857.88,-309.43,-2483.17
29-Jan-2024,6550.28,6159.5,4279.58,1973.41,390.78,2306.17
30-Jan-2024,4750.73,4668.41,3330.02,3857.16,82.32,-527.14
31-Jan-2024,6190.73,3240.28,2103.8,6138.16,2950.45,-4034.36
01-Feb-2024,3639.59,3570.48,2501.54,2447.58,69.11,53.96
02-Feb-2024,9246.55,4899.76,3965.37,1273.78,4346.79,2691.59
05-Feb-2024,13136.01,5633.21,4828.95,5550.58,7502.8,-721.63
06-Feb-2024,2662.67,2205.96,4556.95,1921.97,456.71,2634.98
07-Feb-2024,2353.69,2829.86,3540.85,4620.42,-476.17,-1079.57
08-Feb-2024,3941.25,3953.12,2464.67,3383.05,-11.87,-918.38
09-Feb-2024,6136.61,6971.22,3126.73,3257.52,-834.61,-130.79
12-Feb-2024,5496.12,6672.26,5034.08,5529.46,-1176.14,-495.38
13-Feb-2024,4430.43,4110.68,7772.63,3398.43,319.75,4374.2
14-Feb-2024,1691.8,2595.79,3106.8,4538.82,-903.99,-1432.02
15-Feb-2024,5644.69,4669.06,3761.97,6150.46,975.63,-2388.49
16-Feb-2024,6777.77,3901.72,4839.6,3118.81,2876.05,1720.79
19-Feb-2024,5801.61,2588.3,2872.15,2614.08,3213.31,258.07
20-Feb-2024,3448.91,7310.94,7325.52,4476.66,-3862.03,2848.86
21-Feb-2024,4426.39,3848.17,2347.19,1688.46,578.22,658.73
22-Feb-2024,3595.93,5118.53,2853.2,6763.01,-1522.6,-3909.81
23-Feb-2024,5498.15,2985.8,3039.65,4868.11,2512.35,-1828.46
26-Feb-2024,5741.59,5225.79,6142.51,2889.71,515.8,3252.8
27-Feb-2024,4935.95,4212.59,2806.11,2592.38,723.36,213.73
28-Feb-2024,9573.32,3832.31,3167.38,5001.61,5741.01,-1834.23
29-Feb-2024,5921.64,6388.06,2679.62,3210.96,-466.42,-531.34
01-Mar-2024,3767.64,5979.37,3525.07,6128.24,-2211.73,-2603.17
04-Mar-2024,9698.8,4692.15,9119.84,3381.41,5006.65,5738.43
05-Mar-2024,4714.1,2198.87,5010.46,2227.88,2515.23,2782.58
06-Mar-2024,4559.28,4648.18,3038.97,5216.73,-88.9,-2177.76
07-Mar-2024,12289.63,4610.05,2618.8,4025.1,7679.58,-1406.3
08-Mar-2024,3999.61,4965.8,5088.74,6907.17,-966.19,-1818.43
11-Mar-2024,3282.73,10668.14,3139.53,6132.87,-7385.41,-2993.34
12-Mar-2024,2110.67,5850.56,3569.53,4688.71,-3739.89,-1119.18
13-Mar-2024,5184.16,5793.77,4419.62,4073.55,-609.61,346.07
14-Mar-2024,2656.85,6617.78,2891.23,3796.67,-3960.93,-905.44
15-Mar-2024,3830.07,3011.72,3932.28,1040.85,818.35,2891.43
18-Mar-2024,5336.84,4043.68,3592.21,2595.98,1293.16,996.23
19-Mar-2024,4807.69,6138.2,5893.74,5817.51,-1330.51,76.23
20-Mar-2024,3531.59,7730.78,3152.98,1992.56,-4199.19,1160.42
21-Mar-2024,4150.98,2252.14,4820.69,6439.42,1898.84,-1618.73
22-Mar-2024,2845.36,3697.91,2623.97,6038.16,-852.55,-3414.19
25-Mar-2024,4121.21,4392.65,2190.34,3296.24,-271.44,-1105.9
26-Mar-2024,3610.09,6772.57,3411.51,2158.96,-3162.48,1252.55
27-Mar-2024,3678.0,5816.67,3511.1,3481.97,-2138.67,29.13
28-Mar-2024,10767.22,5598.51,2706.77,3558.02,5168.71,-851.25
29-Mar-2024,5245.26,4345.77,3383.2,2029.53,899.49,1353.67
01-Apr-2024,4434.53,1605.73,3048.82,4562.01,2828.8,-1513.19
02-Apr-2024,5463.21,4769.24,4514.41,4171.9,693.97,342.51
03-Apr-2024,5171.51,11084.14,3022.94,3222.13,-5912.63,-199.19
04-Apr-2024,7759.63,7479.1,3290.17,1679.8,280.53,1610.37
05-Apr-2024,3129.33,4975.47,1939.97,4364.81,-1846.14,-2424.84
08-Apr-2024,5007.09,6658.33,2287.39,3984.29,-1651.24,-1696.9
09-Apr-2024,5783.8,1733.94,3059.82,2995.69,4049.86,64.13
10-Apr-2024,4235.09,2313.82,4329.81,4045.93,1921.27,283.88
11-Apr-2024,2857.95,8496.57,3382.5,2207.32,-5638.62,1175.18
12-Apr-2024,8387.17,6087.49,3589.73,3211.37,2299.68,378.36
15-Apr-2024,6841.03,3828.21,1527.4,3899.09,3012.82,-2371.69
16-Apr-2024,3348.98,3099.41,2332.45,5314.07,249.57,-2981.62
17-Apr-2024,3909.01,10164.8,6868.13,3902.9,-6255.79,2965.23
18-Apr-2024,7992.74,3391.89,6264.62,2919.16,4600.85,3345.46
19-Apr-2024,6051.05,4041.78,3267.06,6540.48,2009.27,-3273.42
22-Apr-2024,6966.33,10489.96,5031.95,6715.36,-3523.63,-1683.41
23-Apr-2024,4784.58,5082.17,3618.72,2446.36,-297.59,1172.36
24-Apr-2024,1811.69,3442.45,5099.79,4692.18,-1630.76,407.61
25-Apr-2024,5469.84,11763.23,2515.73,3106.07,-6293.39,-590.34
26-Apr-2024,5728.62,3944.29,3369.97,2475.6,1784.33,894.37
29-Apr-2024,5952.39,3847.02,7655.03,3666.84,2105.37,3988.19
30-Apr-2024,11736.28,3013.33,2938.17,2978.0,8722.95,-39.83
01-May-2024,7370.14,7106.05,7395.23,4007.64,264.09,3387.59
02-May-2024,2456.07,5466.27,4173.55,4528.13,-3010.2,-354.58
03-May-2024,6896.21,9066.27,5184.98,3647.46,-2170.06,1537.52
06-May-2024,5861.03,2699.44,5329.87,4487.86,3161.59,842.01
07-May-2024,3325.98,6500.68,3670.36,3648.76,-3174.7,21.6
08-May-2024,4336.93,5016.72,4929.24,4533.09,-679.79,396.15
09-May-2024,6176.84,3085.61,3475.65,5506.3,3091.23,-2030.65
10-May-2024,2999.46,1198.29,2165.41,5230.0,1801.17,-3064.59
13-May-2024,7341.95,3181.85,3728.56,1903.92,4160.1,1824.64
14-May-2024,6066.82,6081.24,3564.61,2524.79,-14.42,1039.82
15-May-2024,4417.3,5381.08,3457.75,3529.36,-963.78,-71.61
16-May-2024,1789.61,5459.61,2642.5,1530.78,-3670.0,1111.72
17-May-2024,2568.0,5182.59,9819.36,1845.04,-2614.59,7974.32
20-May-2024,3726.42,5143.09,2769.37,1740.37,-1416.67,1029.0
21-May-2024,10955.69,5829.69,3004.88,4389.61,5126.0,-1384.73
22-May-2024,4032.35,5313.86,4873.52,4012.2,-1281.51,861.32
23-May-2024,3172.37,8241.65,2545.5,3965.09,-5069.28,-1419.59
24-May-2024,3382.48,1765.85,2661.42,3109.92,1616.63,-448.5
27-May-2024,4792.95,3723.95,5039.4,2113.79,1069.0,2925.61
28-May-2024,3627.01,3427.5,5397.9,3890.68,199.51,1507.22
29-May-2024,3563.17,4085.61,10061.71,5705.06,-522.44,4356.65
30-May-2024,6693.82,4799.57,3028.12,4850.33,1894.25,-1822.21
31-May-2024,2776.46,4511.72,3569.74,2148.06,-1735.26,1421.68
03-Jun-2024,5474.5,5262.18,3552.43,6070.01,212.32,-2517.58
04-Jun-2024,2843.3,3665.67,11271.42,5012.59,-822.37,6258.83
05-Jun-2024,4957.74,6590.53,4043.62,3241.7,-1632.79,801.92
06-Jun-2024,6379.29,3491.23,3991.37,8086.35,2888.06,-4094.98
07-Jun-2024,2978.4,7729.03,6660.18,3501.02,-4750.63,3159.16
10-Jun-2024,5878.91,3890.44,3559.55,2551.46,1988.47,1008.09
11-Jun-2024,7012.89,6115.67,2092.29,1677.0,897.22,415.29
12-Jun-2024,12407.67,5282.35,8194.75,2975.69,7125.32,5219.06
13-Jun-2024,7465.72,5719.04,3583.87,2355.86,1746.68,1228.01
14-Jun-2024,2624.9,5230.33,4773.29,4516.84,-2605.43,256.45
17-Jun-2024,6433.32,4768.29,1870.54,5331.29,1665.03,-3460.75
18-Jun-2024,5626.3,4445.18,2918.8,4803.07,1181.12,-1884.27
19-Jun-2024,5389.94,3851.41,4255.6,4378.58,1538.53,-122.98
20-Jun-2024,8647.97,2766.44,3562.19,3542.45,5881.53,19.74
21-Jun-2024,2232.63,3913.29,3930.31,6096.35,-1680.66,-2166.04
24-Jun-2024,5898.57,4777.27,3756.63,3770.23,1121.3,-13.6
25-Jun-2024,3118.46,2019.92,4153.43,4901.89,1098.54,-748.46
26-Jun-2024,2462.78,2135.22,3787.54,2211.64,327.56,1575.9
27-Jun-2024,4020.16,4719.8,2243.8,6545.56,-699.64,-4301.76
28-Jun-2024,5736.11,3802.1,3212.66,6735.96,1934.01,-3523.3
01-Jul-2024,3349.99,4366.07,2687.5,3674.62,-1016.08,-987.12
02-Jul-2024,5248.92,4179.93,2187.33,4556.8,1068.99,-2369.47
03-Jul-2024,3943.02,2782.72,6606.8,2980.11,1160.3,3626.69
04-Jul-2024,6606.64,7238.88,3971.39,1839.85,-632.24,2131.54
05-Jul-2024,6539.88,10677.83,2044.93,3108.62,-4137.95,-1063.69
08-Jul-2024,3268.77,12577.73,3232.97,6487.9,-9308.96,-3254.93
09-Jul-2024,3848.21,5232.95,3470.62,2946.2,-1384.74,524.42
10-Jul-2024,3869.35,4971.72,4627.53,4213.23,-1102.37,414.3
11-Jul-2024,7967.24,4105.61,2235.16,2134.63,3861.63,100.53
12-Jul-2024,7880.17,3460.38,4579.12,4120.9,4419.79,458.22
15-Jul-2024,2792.16,4498.05,5103.14,3440.02,-1705.89,1663.12
16-Jul-2024,5321.03,3378.02,6217.84,1880.28,1943.01,4337.56
17-Jul-2024,5627.4,3668.48,3012.29,4922.87,1958.92,-1910.58
18-Jul-2024,2138.89,6447.6,3492.84,1468.16,-4308.71,2024.68
19-Jul-2024,4870.88,5539.91,5295.51,6704.78,-669.03,-1409.27
22-Jul-2024,4844.2,6446.66,1974.11,3452.47,-1602.46,-1478.36
23-Jul-2024,4528.74,4776.4,4515.01,5738.87,-247.66,-1223.86
24-Jul-2024,2767.95,5562.88,5157.23,3728.15,-2794.93,1429.08
25-Jul-2024,5281.67,3299.2,3141.73,3662.47,1982.47,-520.74
26-Jul-2024,3224.21,4639.39,3073.16,3538.65,-1415.18,-465.49
29-Jul-2024,8260.68,2591.73,4254.48,2987.92,5668.95,1266.56
30-Jul-2024,4356.26,5711.04,2356.45,6882.54,-1354.78,-4526.09
31-Jul-2024,7599.06,3245.25,5379.08,3690.47,4353.81,1688.61
01-Aug-2024,9054.71,3307.14,4529.02,3414.02,5747.57,1115.0
02-Aug-2024,2317.32,5209.33,1291.23,3929.8,-2892.01,-2638.57
05-Aug-2024,6461.85,2842.64,4995.01,3607.76,3619.21,1387.25
06-Aug-2024,2554.73,3879.51,2814.11,4581.21,-1324.78,-1767.1
07-Aug-2024,2157.73,6387.22,4142.33,2069.32,-4229.49,2073.01
08-Aug-2024,2570.89,6224.09,6587.93,2666.05,-3653.2,3921.88
09-Aug-2024,4896.46,5610.19,4680.32,4451.88,-713.73,228.44
12-Aug-2024,6047.96,4440.36,1802.01,6457.3,1607.6,-4655.29
13-Aug-2024,4859.69,2443.93,4086.48,5833.07,2415.76,-1746.59
14-Aug-2024,5283.36,4101.52,3167.45,2038.47,1181.84,1128.98
15-Aug-2024,2532.36,4829.35,3919.7,1997.93,-2296.99,1921.77
16-Aug-2024,4117.49,4100.28,7223.08,5055.57,17.21,2167.51
19-Aug-2024,2920.24,9817.52,2064.08,2667.8,-6897.28,-603.72
20-Aug-2024,4321.55,3576.07,2927.1,2886.71,745.48,40.39
21-Aug-2024,8255.47,3066.5,4833.88,4745.87,5188.97,88.01
22-Aug-2024,2622.48,4740.11,2884.28,2770.51,-2117.63,113.77
23-Aug-2024,3519.64,7871.87,6990.26,3569.28,-4352.23,3420.98
26-Aug-2024,3873.89,3159.81,4229.29,3932.44,714.08,296.85
27-Aug-2024,11060.9,4519.14,2862.68,3032.78,6541.76,-170.1
28-Aug-2024,4729.22,4877.84,4518.37,1897.73,-148.62,2620.64
29-Aug-2024,4903.85,2199.45,4041.09,3770.4,2704.4,270.69
30-Aug-2024,4480.57,2292.04,4632.43,2454.03,2188.53,2178.4
02-Sep-2024,3727.0,2686.81,3762.57,2654.61,1040.19,1107.96
03-Sep-2024,3237.04,3740.49,3424.69,5672.73,-503.45,-2248.04
04-Sep-2024,7846.33,5523.23,2154.29,3167.95,2323.1,-1013.66
05-Sep-2024,3871.35,20868.86,7559.46,2966.46,-16997.51,4593.0
06-Sep-2024,5226.6,3391.51,8343.0,3924.28,1835.09,4418.72
09-Sep-2024,5306.49,2692.46,3775.8,3482.93,2614.03,292.87
10-Sep-2024,7355.06,3678.91,5558.81,3606.97,3676.15,1951.84
11-Sep-2024,3343.83,2829.79,2831.12,2482.48,514.04,348.64
12-Sep-2024,3331.22,3592.53,6434.44,2854.46,-261.31,3579.98
13-Sep-2024,5115.12,5761.6,4795.43,2641.34,-646.48,2154.09
16-Sep-2024,4686.27,7998.13,2097.73,4046.45,-3311.86,-1948.72
17-Sep-2024,4691.02,5857.65,3278.16,2559.69,-1166.63,718.47
18-Sep-2024,5285.65,2558.33,3467.98,3992.68,2727.32,-524.7
19-Sep-2024,5492.03,7323.22,3882.37,4123.45,-1831.19,-241.08
20-Sep-2024,2948.51,2469.25,2947.29,3060.61,479.26,-113.32
23-Sep-2024,9151.36,5390.92,3460.85,3928.33,3760.44,-467.48
24-Sep-2024,10702.55,2634.34,3327.07,3105.92,8068.21,221.15
25-Sep-2024,2786.2,4182.83,5911.81,3034.22,-1396.63,2877.59
26-Sep-2024,3916.06,4213.28,2268.64,5897.5,-297.22,-3628.86
27-Sep-2024,6738.81,5120.22,4055.23,2799.55,1618.59,1255.68
30-Sep-2024,2703.25,5687.24,7689.57,4410.14,-2983.99,3279.43
01-Oct-2024,8111.03,2394.14,3358.49,2590.7,5716.89,767.79
02-Oct-2024,6056.42,5684.17,8653.59,4186.75,372.25,4466.84
03-Oct-2024,3199.29,2791.54,2750.27,4807.76,407.75,-2057.49
04-Oct-2024,2553.25,4962.29,3658.2,3466.64,-2409.04,191.56
07-Oct-2024,7149.57,1901.46,2708.16,2520.34,5248.11,187.82
08-Oct-2024,2781.71,2584.96,3009.84,3246.59,196.75,-236.75
09-Oct-2024,4482.18,2206.94,2817.08,4527.11,2275.24,-1710.03
10-Oct-2024,5502.57,3611.57,3001.28,2985.54,1891.0,15.74
11-Oct-2024,5786.63,6632.48,3413.65,4879.22,-845.85,-1465.57
14-Oct-2024,3213.87,4113.72,2426.06,3274.3,-899.85,-848.24
15-Oct-2024,4914.83,4024.94,3301.57,2785.37,889.89,516.2
16-Oct-2024,5333.64,5087.83,4155.71,1711.92,245.81,2443.79
17-Oct-2024,7554.56,3859.63,4521.8,6987.17,3694.93,-2465.37
18-Oct-2024,5739.17,5595.2,5619.38,6392.95,143.97,-773.57
21-Oct-2024,4768.74,6641.27,1736.97,3485.95,-1872.53,-1748.98
22-Oct-2024,3512.68,3071.37,2294.19,4033.45,441.31,-1739.26
23-Oct-2024,7074.66,3142.61,3134.98,3014.73,3932.05,120.25
24-Oct-2024,4910.28,4843.61,4611.2,3316.56,66.67,1294.64
25-Oct-2024,3003.0,4179.75,2327.78,2095.83,-1176.75,231.95
28-Oct-2024,1922.95,3165.65,3904.02,2288.46,-1242.7,1615.56
29-Oct-2024,9314.55,4083.91,3340.2,2076.34,5230.64,1263.86
30-Oct-2024,3105.3,3533.91,2917.71,2229.52,-428.61,688.19
31-Oct-2024,3199.23,3937.56,5219.05,9426.98,-738.33,-4207.93
01-Nov-2024,3185.9,2140.2,1996.01,3738.5,1045.7,-1742.49
04-Nov-2024,4709.3,3813.1,2813.66,4836.26,896.2,-2022.6
05-Nov-2024,2547.49,2977.79,3903.72,5310.27,-430.3,-1406.55
06-Nov-2024,5623.29,1608.24,5373.79,6131.63,4015.05,-757.84
07-Nov-2024,3146.1,5171.37,5093.61,6012.7,-2025.27,-919.09
08-Nov-2024,4937.71,3150.97,3351.64,5308.31,1786.74,-1956.67
11-Nov-2024,7658.43,4364.56,2557.22,4391.5,3293.87,-1834.28
12-Nov-2024,6656.79,3265.57,4650.76,3301.95,3391.22,1348.81
13-Nov-2024,4947.08,3056.37,1451.25,4125.36,1890.71,-2674.11
14-Nov-2024,4458.64,3659.23,4687.54,3621.5,799.41,1066.04
15-Nov-2024,4547.11,2842.73,5063.55,3144.98,1704.38,1918.57
18-Nov-2024,5057.96,12058.77,6040.65,8207.76,-7000.81,-2167.11
19-Nov-2024,4657.72,3660.91,4388.51,3677.58,996.81,710.93
20-Nov-2024,3120.47,3669.08,7256.0,3623.79,-548.61,3632.21
21-Nov-2024,3051.96,5092.57,2781.97,5024.38,-2040.61,-2242.41
22-Nov-2024,3366.25,10511.17,3314.85,4960.42,-7144.92,-1645.57
25-Nov-2024,4200.7,5104.02,3488.54,4091.78,-903.32,-603.24
26-Nov-2024,6214.49,11185.31,3646.68,2295.16,-4970.82,1351.52
27-Nov-2024,6349.6,4330.74,3133.09,3367.05,2018.86,-233.96
28-Nov-2024,2359.13,8243.99,4647.02,4746.69,-5884.86,-99.67
29-Nov-2024,4840.02,4549.57,2661.58,5444.64,290.45,-2783.06
02-Dec-2024,5982.95,7079.79,2007.43,4794.48,-1096.84,-2787.05
03-Dec-2024,6680.47,7305.88,4871.01,2177.33,-625.41,2693.68
04-Dec-2024,4347.03,5281.55,2971.84,2224.46,-934.52,747.38
05-Dec-2024,5888.06,6540.82,4840.74,2725.55,-652.76,2115.19
06-Dec-2024,6211.95,5466.2,2464.2,5991.18,745.75,-3526.98
09-Dec-2024,5397.76,2779.17,1157.64,3759.98,2618.59,-2602.34
10-Dec-2024,3719.5,3926.03,5126.86,4097.04,-206.53,1029.82
11-Dec-2024,4376.79,3293.54,7542.22,2690.33,1083.25,4851.89
12-Dec-2024,2559.71,4996.75,5171.61,2519.96,-2437.04,2651.65
13-Dec-2024,9905.33,5994.69,5102.59,4603.12,3910.64,499.47
16-Dec-2024,3237.34,5968.58,3248.92,7603.14,-2731.24,-4354.22
17-Dec-2024,3907.14,4367.61,5766.55,3009.17,-460.47,2757.38
18-Dec-2024,4710.74,3473.65,3635.74,4930.5,1237.09,-1294.76
19-Dec-2024,13061.68,6436.34,3495.18,2765.25,6625.34,729.93
20-Dec-2024,12454.66,6197.77,3883.87,2371.73,6256.89,1512.14
23-Dec-2024,2241.38,4151.96,3204.34,2264.32,-1910.58,940.02
24-Dec-2024,7401.54,4497.35,3623.45,3122.19,2904.19,501.26
25-Dec-2024,4039.67,4332.89,2442.46,5146.2,-293.22,-2703.74
26-Dec-2024,1626.98,4332.68,5052.46,7498.66,-2705.7,-2446.2
27-Dec-2024,3881.95,5959.19,5505.3,4377.62,-2077.24,1127.68
30-Dec-2024,8716.95,8117.62,8099.03,2711.36,599.33,5387.67
31-Dec-2024,2781.04,2740.58,3786.87,2314.37,40.46,1472.5
01-Jan-2025,4525.61,1618.24,7196.58,3507.9,2907.37,3688.68
02-Jan-2025,2082.68,3721.65,3387.67,2073.02,-1638.97,1314.65
03-Jan-2025,2762.05,4275.38,3937.26,6193.25,-1513.33,-2255.99
06-Jan-2025,3919.26,6341.67,4819.18,2262.59,-2422.41,2556.59
07-Jan-2025,1901.64,6647.64,1969.43,2293.91,-4746.0,-324.48
08-Jan-2025,4812.64,14706.84,3405.51,4554.43,-9894.2,-1148.92
09-Jan-2025,4511.9,4083.39,3410.23,2037.96,428.51,1372.27
10-Jan-2025,8972.28,4040.87,4271.11,3985.37,4931.41,285.74
13-Jan-2025,2954.22,6858.87,3160.93,4866.35,-3904.65,-1705.42
14-Jan-2025,3741.62,3134.52,3228.33,2797.97,607.1,430.36
15-Jan-2025,4323.35,4234.31,3121.13,3804.58,89.04,-683.45
16-Jan-2025,1785.4,1501.02,4050.84,3577.73,284.38,473.11
17-Jan-2025,9709.89,5497.18,3403.45,4876.41,4212.71,-1472.96
20-Jan-2025,4133.64,3807.25,4813.14,1373.43,326.39,3439.71
21-Jan-2025,3151.93,4065.21,1942.28,2688.3,-913.28,-746.02
22-Jan-2025,5815.7,5627.75,5705.17,3413.41,187.95,2291.76
23-Jan-2025,6516.38,7968.43,4939.88,3398.13,-1452.05,1541.75
24-Jan-2025,6785.98,4424.64,3187.9,4786.15,2361.34,-1598.25
27-Jan-2025,5313.18,10171.78,5483.75,4289.25,-4858.6,1194.5
28-Jan-2025,5106.66,4585.02,1460.46,3361.79,521.64,-1901.33
29-Jan-2025,2939.5,7414.14,3031.54,2382.44,-4474.64,649.1
30-Jan-2025,4518.23,4254.69,4469.43,3605.06,263.54,864.37
31-Jan-2025,4273.82,2823.53,2983.69,2929.28,1450.29,54.41
03-Feb-2025,4874.76,3009.26,2199.77,3779.02,1865.5,-1579.25
04-Feb-2025,4570.82,2252.19,3122.44,3356.13,2318.63,-233.69
05-Feb-2025,7410.58,9449.06,3607.09,3693.92,-2038.48,-86.83
06-Feb-2025,4182.88,10851.08,5169.51,2621.62,-6668.2,2547.89
07-Feb-2025,6436.39,4948.78,2511.26,2399.84,1487.61,111.42
10-Feb-2025,8576.5,2161.79,5392.59,2192.02,6414.71,3200.57
11-Feb-2025,7162.83,11056.27,3042.29,4507.1,-3893.44,-1464.81
12-Feb-2025,4106.8,8112.63,3410.5,2660.9,-4005.83,749.6
13-Feb-2025,5416.0,3213.05,2728.2,4254.55,2202.95,-1526.35
14-Feb-2025,7689.92,4513.79,5408.15,3751.07,3176.13,1657.08
17-Feb-2025,3208.46,5663.74,4506.86,4607.4,-2455.28,-100.54
18-Feb-2025,1267.71,2382.08,3093.96,5523.93,-1114.37,-2429.97
19-Feb-2025,3900.08,5966.33,3437.83,4016.98,-2066.25,-579.15
20-Feb-2025,2873.42,6242.4,5609.42,5452.65,-3368.98,156.77
21-Feb-2025,3415.54,5501.1,4145.41,3887.38,-2085.56,258.03
24-Feb-2025,4306.3,4085.39,6803.9,4046.11,220.91,2757.79
25-Feb-2025,3938.17,3660.28,5274.73,2332.06,277.89,2942.67
26-Feb-2025,8958.22,4530.48,2944.03,3549.24,4427.74,-605.21
27-Feb-2025,6309.3,3353.09,7090.13,2817.68,2956.21,4272.45
28-Feb-2025,5118.44,6225.71,5562.59,4962.71,-1107.27,599.88
03-Mar-2025,3433.9,5356.87,5621.0,2377.53,-1922.97,3243.47
04-Mar-2025,3835.54,2557.35,4586.92,3696.11,1278.19,890.81
05-Mar-2025,5187.32,8359.08,3048.67,4024.62,-3171.76,-975.95
06-Mar-2025,3487.65,3700.88,6376.73,5166.21,-213.23,1210.52
07-Mar-2025,6499.96,1683.16,4340.66,2393.52,4816.8,1947.14
10-Mar-2025,2860.57,10042.09,4215.38,2667.24,-7181.52,1548.14
11-Mar-2025,5413.77,3602.85,3534.11,2389.18,1810.92,1144.93
12-Mar-2025,3928.31,4171.82,2325.35,9424.92,-243.51,-7099.57
13-Mar-2025,2330.19,5965.79,4887.82,4800.91,-3635.6,86.91
14-Mar-2025,5125.63,4260.02,2238.5,3546.91,865.61,-1308.41
17-Mar-2025,6540.48,4421.29,3375.32,2299.52,2119.19,1075.8
18-Mar-2025,4263.25,2841.21,3818.94,4425.01,1422.04,-606.07
19-Mar-2025,3861.01,4518.24,3905.88,6291.87,-657.23,-2385.99
20-Mar-2025,1982.21,3646.71,2245.92,3586.39,-1664.5,-1340.47
21-Mar-2025,2964.47,3538.13,3606.82,7168.11,-573.66,-3561.29
24-Mar-2025,2057.41,3610.12,11288.36,4273.32,-1552.71,7015.04
25-Mar-2025,5433.94,2567.15,5789.82,3813.94,2866.79,1975.88
26-Mar-2025,5384.14,6206.9,3494.7,3402.01,-822.76,92.69
27-Mar-2025,5695.64,5353.75,2277.08,3845.34,341.89,-1568.26
28-Mar-2025,3296.3,2472.09,5099.92,3657.86,824.21,1442.06
31-Mar-2025,3669.54,2953.0,6051.92,5564.51,716.54,487.41
01-Apr-2025,8260.6,4786.25,2862.54,6808.89,3474.35,-3946.35
02-Apr-2025,5390.66,6504.12,3647.36,2132.58,-1113.46,1514.78
03-Apr-2025,6897.13,3840.84,5082.64,4848.29,3056.29,234.35
04-Apr-2025,3009.26,18674.23,5531.58,2143.16,-15664.97,3388.42
07-Apr-2025,3531.77,4556.58,2733.61,5054.75,-1024.81,-2321.14
08-Apr-2025,5350.05,2474.06,3423.59,4093.73,2875.99,-670.14
09-Apr-2025,4120.46,7284.08,7057.7,3450.7,-3163.62,3607.0
10-Apr-2025,2543.72,7429.63,4199.97,3792.16,-4885.91,407.81
11-Apr-2025,2119.34,5990.09,2742.37,4633.17,-3870.75,-1890.8
14-Apr-2025,4236.05,11816.59,4342.46,2262.97,-7580.54,2079.49
15-Apr-2025,5419.33,7445.86,2361.42,2875.6,-2026.53,-514.18
16-Apr-2025,4351.8,3679.51,3318.72,2479.76,672.29,838.96
17-Apr-2025,8377.33,5212.99,3475.98,3798.21,3164.34,-322.23
18-Apr-2025,6932.48,4718.8,2872.89,2104.87,2213.68,768.02
21-Apr-2025,3068.91,4608.44,3605.23,1752.34,-1539.53,1852.89
22-Apr-2025,2633.8,4191.54,2513.16,3771.42,-1557.74,-1258.26
23-Apr-2025,5425.77,2615.56,3251.77,5747.05,2810.21,-2495.28
24-Apr-2025,3068.28,4896.41,5649.5,3632.69,-1828.13,2016.81
25-Apr-2025,8537.49,2867.44,4242.88,5474.18,5670.05,-1231.3
28-Apr-2025,6750.73,4146.85,2911.87,3981.03,2603.88,-1069.16
29-Apr-2025,7612.74,3957.97,2434.35,6112.11,3654.77,-3677.76
30-Apr-2025,4113.52,7132.71,3708.09,3224.06,-3019.19,484.03
01-May-2025,5138.44,7582.46,2600.76,2349.91,-2444.02,250.85
02-May-2025,3668.82,3640.51,7071.68,1172.82,28.31,5898.86
05-May-2025,4097.6,7996.05,2913.43,3064.5,-3898.45,-151.07
06-May-2025,2630.65,5990.52,10399.74,2789.8,-3359.87,7609.94
07-May-2025,6867.95,4042.05,2799.31,5409.06,2825.9,-2609.75
08-May-2025,4241.99,7449.09,7872.25,5369.98,-3207.1,2502.27
09-May-2025,4568.4,6978.91,2724.8,3371.41,-2410.51,-646.61
12-May-2025,5263.86,4374.64,2780.45,3176.79,889.22,-396.34
